Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-31 00:00:00-05:00,60.971398395273084,63.062072778518306,60.903012250566945,62.85690689086914,6176800,0.0,0.0
2005-02-01 00:00:00-05:00,62.76897638991954,63.62868886965473,62.37819527966545,63.560302734375,4001900,0.0,0.0
2005-02-02 00:00:00-05:00,63.892489585778264,64.80105278802378,63.2086205621827,64.04879760742188,4886900,0.0,0.0
2005-02-03 00:00:00-05:00,63.6873279237654,64.39073261974845,63.277003548754145,63.501705169677734,3170600,0.0,0.0
2005-02-04 00:00:00-05:00,63.609184514299166,66.66703386087495,63.48218375863182,66.5498046875,5770500,0.0,0.0
2005-02-07 00:00:00-05:00,66.43254362606906,68.2301265229621,65.44582287639915,65.80729675292969,6493000,0.0,0.0
2005-02-08 00:00:00-05:00,65.53375587089346,65.55329157586037,63.804551566844175,64.0878677368164,6798300,0.0,0.0
2005-02-09 00:00:00-05:00,63.579867690381974,63.82410503634669,61.89951355757958,62.08513259887695,5238200,0.0,0.0
2005-02-10 00:00:00-05:00,60.51223588049952,61.58688230358425,60.45362130997362,61.16679382324219,7506800,0.0,0.0
2005-02-11 00:00:00-05:00,61.10817551682771,62.36844095766575,60.600161454006965,61.762733459472656,3093600,0.0,0.0
2005-02-14 00:00:00-05:00,61.93858407012316,62.96437631264774,61.616189028102035,61.78227233886719,3183700,0.0,0.0
2005-02-15 00:00:00-05:00,61.928820850210585,63.74594730057862,61.21564824716317,62.68107604980469,3530300,0.0,0.0
2005-02-16 00:00:00-05:00,63.77526080506382,63.91203313585943,62.96439094853771,63.38447952270508,2755700,0.0,0.0
2005-02-17 00:00:00-05:00,63.013229701025125,63.62870507529863,61.74319635938088,62.14374542236328,6057400,0.0,0.0
2005-02-18 00:00:00-05:00,62.04605325505009,63.22816483282992,61.10818274813505,62.563838958740234,4165800,0.0,0.0
2005-02-22 00:00:00-05:00,62.40751276412966,64.36140733794787,62.24142947066214,62.866676330566406,4830300,0.0,0.0
2005-02-23 00:00:00-05:00,63.237936896737835,63.40401650314609,62.065593163987835,62.08513259887695,2545000,0.0,0.0
2005-02-24 00:00:00-05:00,61.821353706145416,63.13046971163239,61.684581393360034,63.08161926269531,2011900,0.0,0.0
2005-02-25 00:00:00-05:00,63.08160593412746,63.51146594264575,62.88621908672667,63.48215866088867,1976900,0.0,0.0
2005-02-28 00:00:00-05:00,63.2574765022567,63.66779347990996,61.91905680740238,63.00346755981445,2774700,0.0,0.0
2005-03-01 00:00:00-05:00,62.82761751341686,63.648258937299055,62.514997710497916,63.42355728149414,2629300,0.0,0.0
2005-03-02 00:00:00-05:00,63.052298973471586,65.45559298568656,62.876447828503146,64.92803955078125,3244000,0.0,0.0
2005-03-03 00:00:00-05:00,64.87921938264927,64.95736967737376,63.27701535750053,64.1465072631836,2783900,0.0,0.0
2005-03-04 00:00:00-05:00,64.60566321253515,66.53025478487868,64.38096901730074,66.18832397460938,3405500,0.0,0.0
2005-03-07 00:00:00-05:00,66.10037834999274,68.19104878552704,65.96359862150481,67.41925811767578,3900700,0.0,0.0
2005-03-08 00:00:00-05:00,67.22386737473506,67.70257781586396,66.71585710574709,67.02848052978516,2572800,0.0,0.0
2005-03-09 00:00:00-05:00,66.71586550880596,69.51971255352514,66.71586550880596,67.85889434814453,5267700,0.0,0.0
2005-03-10 00:00:00-05:00,67.91751146041675,68.0445196385624,65.641225276077,66.9112548828125,3626100,0.0,0.0
2005-03-11 00:00:00-05:00,66.39347105385507,67.06756843080842,65.88546071638261,66.11992645263672,2577200,0.0,0.0
2005-03-14 00:00:00-05:00,66.24692468003465,67.58534780393813,66.11992396382979,66.47162628173828,3238100,0.0,0.0
2005-03-15 00:00:00-05:00,66.54000496259106,66.5693122435395,65.26020400430767,65.60213470458984,2764300,0.0,0.0
2005-03-16 00:00:00-05:00,65.25043226707703,65.77798568345354,64.18555385618826,64.4102554321289,2525600,0.0,0.0
2005-03-17 00:00:00-05:00,64.1855601069245,65.89522122419375,64.10740983481858,65.3188247680664,3728300,0.0,0.0
2005-03-18 00:00:00-05:00,65.26021201515022,65.42629159659818,64.28326277811821,65.19182586669922,3777600,0.0,0.0
2005-03-21 00:00:00-05:00,65.1136749413442,65.543527582144,64.31257678142812,64.82058715820312,4216300,0.0,0.0
2005-03-22 00:00:00-05:00,55.79356938416055,57.6302349228608,53.72243812455031,53.87874984741211,39596900,0.0,0.0
2005-03-23 00:00:00-05:00,53.829898349409184,55.33440098165097,53.26326976269438,53.78105163574219,12815000,0.0,0.0
2005-03-24 00:00:00-05:00,54.22068760802086,55.19763693429151,53.58566905523857,53.898292541503906,6041400,0.0,0.0
2005-03-28 00:00:00-05:00,54.19137259881754,54.60168946853561,51.700149190400644,52.77479553222656,7780200,0.0,0.0
2005-03-29 00:00:00-05:00,52.39378896815053,53.351198779491014,51.06513740081578,51.21167755126953,5292600,0.0,0.0
2005-03-30 00:00:00-05:00,51.24099074427411,53.028805997929325,51.20191187844981,52.39379119873047,4937900,0.0,0.0
2005-03-31 00:00:00-05:00,51.983467283574264,52.364476884424256,50.547354459352405,50.586429595947266,5919900,0.0,0.0
2005-04-01 00:00:00-05:00,51.094443499082594,51.553610825392965,49.970954131296764,50.723201751708984,6912200,0.0,0.0
2005-04-04 00:00:00-04:00,50.91858524073026,51.612221923067814,50.43011069847945,51.504756927490234,4066900,0.0,0.0
2005-04-05 00:00:00-04:00,51.63176561535598,52.47194255432936,51.24098815714049,51.69038391113281,3907200,0.0,0.0
2005-04-06 00:00:00-04:00,51.61222901503678,51.96392760330121,50.96743895297155,51.5243034362793,5057300,0.0,0.0
2005-04-07 00:00:00-04:00,51.53408203566115,51.680625939739215,50.693904936048334,51.153072357177734,3975600,0.0,0.0
2005-04-08 00:00:00-04:00,51.51453339283517,51.582919542044635,49.84395107340569,49.88302993774414,3955100,0.0,0.0
2005-04-11 00:00:00-04:00,50.20541975822236,50.27380590539763,48.94515437153728,49.07215881347656,6242200,0.0,0.0
2005-04-12 00:00:00-04:00,49.0330781636747,49.34570160416067,48.67160800938131,49.267547607421875,5190200,0.0,0.0
2005-04-13 00:00:00-04:00,49.07216209808572,49.33593885203124,48.00728722923857,48.49576187133789,5686800,0.0,0.0
2005-04-14 00:00:00-04:00,48.41761072311117,48.78884878973798,47.54812267839221,48.3980712890625,4978900,0.0,0.0
2005-04-15 00:00:00-04:00,48.63253037263153,50.430117064087874,48.58368365759371,49.091697692871094,12433300,0.0,0.0
2005-04-18 00:00:00-04:00,49.609477221101564,49.98071894591119,48.710685781501226,49.30662536621094,6072500,0.0,0.0
2005-04-19 00:00:00-04:00,49.82440537073872,50.293340503486796,49.023307386448444,49.57040023803711,4182900,0.0,0.0
2005-04-20 00:00:00-04:00,49.83416746952332,50.01979016695949,48.29058996825859,48.300357818603516,5640500,0.0,0.0
2005-04-21 00:00:00-04:00,48.83769386193552,50.03934097290039,48.60322440592906,50.03934097290039,4521600,0.0,0.0
2005-04-22 00:00:00-04:00,49.79511134091099,50.00026981731608,48.994013143434394,49.44340896606445,2967200,0.0,0.0
2005-04-25 00:00:00-04:00,50.27380467366306,51.63176345825195,49.39455263433797,51.63176345825195,4909200,0.0,0.0
2005-04-26 00:00:00-04:00,51.50476393552076,52.4230948582702,51.38752734615789,51.592689514160156,4768600,0.0,0.0
2005-04-27 00:00:00-04:00,51.53407453624712,52.02254917640112,49.922106733032614,51.47545623779297,4859000,0.0,0.0
2005-04-28 00:00:00-04:00,51.43637570063006,52.2667810110338,51.06513396958076,51.46568298339844,3315100,0.0,0.0
2005-04-29 00:00:00-04:00,51.79785064557043,52.15932083129883,51.153064277649044,52.15932083129883,3516200,0.0,0.0
2005-05-02 00:00:00-04:00,52.02254835155988,52.227706802747896,50.79159391766606,51.240989685058594,4707100,0.0,0.0
2005-05-03 00:00:00-04:00,51.094446483395565,52.36447979917766,51.094446483395565,51.68061828613281,6557100,0.0,0.0
2005-05-04 00:00:00-04:00,46.35625494335239,48.35900069127405,46.35625494335239,48.31015396118164,25114600,0.0,0.0
2005-05-05 00:00:00-04:00,48.15382979993518,49.453170374582065,48.06590421768347,48.73999786376953,6164700,0.0,0.0
2005-05-06 00:00:00-04:00,48.81815572035684,50.24450074569646,48.81815572035684,49.79510498046875,4689000,0.0,0.0
2005-05-09 00:00:00-04:00,49.86349171128956,50.83066940307617,49.51178937727053,50.83066940307617,3174200,0.0,0.0
2005-05-10 00:00:00-04:00,50.6352868830185,51.094450545889956,50.215198362023784,50.811134338378906,3507200,0.0,0.0
2005-05-11 00:00:00-04:00,51.05537077272576,52.30586845977782,50.703672141469774,52.22771072387695,4290300,0.0,0.0
2005-05-12 00:00:00-04:00,52.21793951375089,52.3058650976046,50.82090175183398,51.22145080566406,3373800,0.0,0.0
2005-05-13 00:00:00-04:00,51.51452778792512,51.592685508098256,49.94163907371038,51.13351821899414,4900800,0.0,0.0
2005-05-16 00:00:00-04:00,51.19214503026459,51.5829225158811,50.46920090538699,51.29960632324219,2808300,0.0,0.0
2005-05-17 00:00:00-04:00,51.63175871535388,52.99948895324031,51.57314415417581,52.86271667480469,5436100,0.0,0.0
2005-05-18 00:00:00-04:00,52.823644336083895,53.419583960050446,51.99323898493527,52.90180206298828,5718000,0.0,0.0
2005-05-19 00:00:00-04:00,53.20465388070325,53.65404962962433,52.82364427936731,53.56612777709961,2809800,0.0,0.0
2005-05-20 00:00:00-04:00,53.458663168899676,53.70290047690559,52.51102122127175,53.08742141723633,4328400,0.0,0.0
2005-05-23 00:00:00-04:00,52.61849019968429,52.78456979280063,52.17886226677948,52.354713439941406,3595800,0.0,0.0
2005-05-24 00:00:00-04:00,51.9053129655968,52.02254582819416,50.82089873796605,51.592689514160156,5954800,0.0,0.0
2005-05-25 00:00:00-04:00,51.26053548086416,51.387536217784614,50.66459575906485,50.8892936706543,4348400,0.0,0.0
2005-05-26 00:00:00-04:00,51.17260578534902,51.280070805488066,50.35196821773776,50.56689453125,4354100,0.0,0.0
2005-05-27 00:00:00-04:00,50.47895894615441,51.03582336991961,50.39103710356345,50.85020065307617,2987900,0.0,0.0
2005-05-31 00:00:00-04:00,50.74273908339463,51.748999273308996,50.65481350809659,51.32891082763672,3222700,0.0,0.0
2005-06-01 00:00:00-04:00,51.39729301711141,53.585656925611595,51.35821415848263,52.86271667480469,3970200,0.0,0.0
2005-06-02 00:00:00-04:00,52.76502818726544,52.92133992066708,52.042087817820025,52.29609298706055,3876900,0.0,0.0
2005-06-03 00:00:00-04:00,52.50125575406142,52.58918133800896,51.36799474249621,51.74900436401367,2438100,0.0,0.0
2005-06-06 00:00:00-04:00,51.85647312489359,52.43286966189806,51.60246420769792,51.8173942565918,3570700,0.0,0.0
2005-06-07 00:00:00-04:00,52.01278565865511,52.06163238138875,50.85998511366416,51.06514358520508,3517900,0.0,0.0
2005-06-08 00:00:00-04:00,51.143291402371325,51.3386819964086,50.75251394106238,51.21167755126953,3039500,0.0,0.0
2005-06-09 00:00:00-04:00,51.15306848597471,52.892037133815464,51.0162961734613,52.20817184448242,4185800,0.0,0.0
2005-06-10 00:00:00-04:00,52.4328642509634,52.75525929103388,51.77831004490362,52.26678466796875,3126400,0.0,0.0
2005-06-13 00:00:00-04:00,52.24724092946768,56.965907188198386,52.20816206841971,56.66305160522461,11386500,0.0,0.0
2005-06-14 00:00:00-04:00,56.56535983161699,56.98544828323995,55.393020053291664,56.604434967041016,5986000,0.0,0.0
2005-06-15 00:00:00-04:00,57.05383730564886,58.00147553755261,56.17458149587672,57.69862365722656,4020000,0.0,0.0
2005-06-16 00:00:00-04:00,57.33715271134119,57.43484987678042,56.18435224651884,56.27227783203125,4222600,0.0,0.0
2005-06-17 00:00:00-04:00,57.6400050827295,57.6400050827295,55.95965119961715,56.25273895263672,3886400,0.0,0.0
2005-06-20 00:00:00-04:00,56.6044488828481,58.26526366654487,56.31136479790545,57.83540725708008,3944100,0.0,0.0
2005-06-21 00:00:00-04:00,57.6595454172972,58.450875654659185,57.22968908718025,57.61069869995117,2945300,0.0,0.0
2005-06-22 00:00:00-04:00,57.52276827307411,58.3727130089571,56.711898671717385,56.848670959472656,2781000,0.0,0.0
2005-06-23 00:00:00-04:00,57.10268423556475,58.14801963176955,56.27227513951085,56.30158615112305,3825400,0.0,0.0
2005-06-24 00:00:00-04:00,56.30158911255961,56.74121704221053,55.578644991937466,56.59467315673828,2336100,0.0,0.0
2005-06-27 00:00:00-04:00,56.21366266995672,56.81937018226402,55.607951430883666,55.8326530456543,2536600,0.0,0.0
2005-06-28 00:00:00-04:00,56.10619507612693,56.4969762623093,55.78380003851164,56.25273895263672,2337100,0.0,0.0
2005-06-29 00:00:00-04:00,56.32113192477566,56.350439212922105,54.90455461169652,55.42233657836914,3003100,0.0,0.0
2005-06-30 00:00:00-04:00,55.69586928100401,56.99521343653504,55.13900856485221,55.305091857910156,3475300,0.0,0.0
2005-07-01 00:00:00-04:00,55.647026178458106,56.106193500311235,54.855699702474354,54.91431427001953,2155200,0.0,0.0
2005-07-05 00:00:00-04:00,54.67007929866775,56.52628436991142,53.94713893849983,56.487205505371094,3911300,0.0,0.0
2005-07-06 00:00:00-04:00,56.44813152825744,56.57513598562708,55.42233546923432,55.4614143371582,3098200,0.0,0.0
2005-07-07 00:00:00-04:00,54.61146866718889,56.975684240900954,54.601697086966254,56.80960464477539,3397700,0.0,0.0
2005-07-08 00:00:00-04:00,57.004988386383005,57.07337453710887,56.10619684726273,56.58489990234375,3427100,0.0,0.0
2005-07-11 00:00:00-04:00,56.95614631866303,57.0440719091704,55.53956901682915,56.887760162353516,2850600,0.0,0.0
