Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-04-19 00:00:00-04:00,40.810241203030564,44.89126563345058,39.834696983207884,44.54982376098633,15862400,0.0,0.0
2007-04-20 00:00:00-04:00,44.549829014446274,46.8260970616777,44.06205839760024,46.419620513916016,3054700,0.0,0.0
2007-04-23 00:00:00-04:00,46.50091906665045,47.05372743613501,45.996889000768654,46.74480438232422,1876400,0.0,0.0
2007-04-24 00:00:00-04:00,46.354579697918744,47.80163502262421,46.354579697918744,47.47645568847656,1532950,0.0,0.0
2007-04-25 00:00:00-04:00,48.045523243727985,48.370705698978924,46.354582539464374,46.517173767089844,1225350,0.0,0.0
2007-04-26 00:00:00-04:00,47.557751708125345,47.62278943833892,44.38723368711579,45.85055160522461,639700,0.0,0.0
2007-04-27 00:00:00-04:00,45.850548518570434,46.33831905765693,44.95629839535257,46.17572784423828,178150,0.0,0.0
2007-04-30 00:00:00-04:00,46.30580671019547,47.08624092301261,45.52537249737833,45.606666564941406,182500,0.0,0.0
2007-05-01 00:00:00-04:00,45.5253689335289,46.33832195019906,45.20018648639298,45.36277770996094,459200,0.0,0.0
2007-05-02 00:00:00-04:00,45.20018388614128,46.533429361764625,45.13514926115717,45.7855110168457,428500,0.0,0.0
2007-05-03 00:00:00-04:00,45.769261214531525,46.7122867339719,45.622929401069214,46.58221435546875,182600,0.0,0.0
2007-05-04 00:00:00-04:00,46.77731276016674,47.313861574779764,46.19198565289095,46.826087951660156,139850,0.0,0.0
2007-05-07 00:00:00-04:00,46.663511174034305,47.313873061585184,46.33832867967382,47.26509475708008,293300,0.0,0.0
2007-05-08 00:00:00-04:00,47.44393872725339,47.80163693951067,47.15127514396577,47.63904571533203,259600,0.0,0.0
2007-05-09 00:00:00-04:00,47.915454120085414,50.842087111622526,47.62279361198465,50.15920639038086,594800,0.0,0.0
2007-05-10 00:00:00-04:00,50.15920139787521,50.15920139787521,48.33818528875901,49.44380187988281,568650,0.0,0.0
2007-05-11 00:00:00-04:00,50.159206141338785,51.3948952070299,49.915320835214075,50.25675964355469,646250,0.0,0.0
2007-05-14 00:00:00-04:00,51.216045056450525,52.02899815258466,50.403091960316395,51.89892578125,390950,0.0,0.0
